Board VX
 Quad/Chan :        q00c0              q00c1              q00c2              q00c3              q01c0              q01c1              q01c2              q01c3      
Link :       00                 01                 02                 03                 04                 05                 06                 07          
Frame 0388 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0389 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0390 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0391 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0392 : 1v00030902fe1509e2 1v0003040018000362 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v0003005b0b8b0000 1v00031800000005dc 1v0003000100010001
Frame 0393 : 1v000302d5020c04c9 1v00030400140000fa 1v0003000004000400 1v0003040000000000 1v0003000004000000 1v000307b009250000 1v00030c000800021c 1v0003000100010001
Frame 0394 : 1v000303a700c503ad 1v000304001000ef58 1v0003040004000000 1v0003000004000000 1v0003000000000000 1v0003011207630000 1v0003100000000e88 1v0003000000000000
Frame 0395 : 1v00030f28029d0f40 1v0003040010000019 1v0003040000000400 1v0003000000000400 1v0003000000000000 1v000300c009eb0000 1v0003100000000348 1v0003000000000000
Frame 0396 : 1v000310ba07af10be 1v000304001000f9dd 1v0003040000000400 1v0003000004000000 1v0003000000000000 1v0003040000f60000 1v0003100000001248 1v0003000000000000
Frame 0397 : 1v0003f3e5fe1c01f3 1v00030000100001d4 1v0003000000000000 1v0003040000000000 1v0003040004000000 1v000315a60bb90400 1v0003000010001a40 1v0003000100010001
Frame 0398 : 1v000312c406a212f0 1v000304001400063a 1v0003000000000400 1v0003000000000000 1v0003040004000400 1v00030e5a07d20000 1v000308000c000ca8 1v0003000000000000
Frame 0399 : 1v000303effec1062b 1v00030400180002c7 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v000302cd0bb00000 1v00031800000001a4 1v0003000100010001
Frame 0432 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0433 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0434 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0435 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0436 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0437 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0438 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0439 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0440 : 1v0003097c01e80abb 1v0003040018000577 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v0003028602140000 1v0003180000000438 1v0003000100010001
Frame 0441 : 1v00030460079907c9 1v0003040010000590 1v0003040004000000 1v0003000004000000 1v0003000000000000 1v00030155055e0000 1v0003100000001914 1v0003000000000000
Frame 0442 : 1v000305baf6e8096c 1v0003040010000766 1v0003000000000400 1v0003000000000000 1v0003000004000400 1v00030bca07bd0000 1v0003080008002aa8 1v0003000000000000
Frame 0443 : 1v000301c204230615 1v000304001400046c 1v0003040004000400 1v0003000000000400 1v0003000000000000 1v0003003f09cc0000 1v0003140000000564 1v0003000100010001
Frame 0480 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0481 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0482 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0483 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0484 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0485 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0486 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0487 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0488 : 1v0003021e00150443 1v00030400180000be 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v000302da09170000 1v0003180000001554 1v0003000100010001
Frame 0489 : 1v00031363fd99136d 1v0003040018000145 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v0003032e0a940000 1v0003180000000c30 1v0003000100010001
Frame 0490 : 1v00030376f85c05df 1v00030400180002b4 1v0003000000000400 1v0003040000000000 1v0003040004000400 1v000309c505a30000 1v0003080010000ce4 1v0003000100010001
Frame 0491 : 1v000306bffd0b0a4a 1v000304001800082a 1v0003000004000400 1v0003040000000000 1v0003000004000400 1v00030a3801fb0000 1v00030c000c000c6c 1v0003000100010001
Frame 0492 : 1v00030a45fac70b34 1v00030400180004eb 1v0003000000000400 1v0003000000000000 1v0003040004000400 1v00030bae097a0400 1v00030800100009d8 1v0003000100010001
Frame 0493 : 1v00030d5e03590e94 1v0003040010000933 1v0003000004000400 1v0003000000000000 1v0003000000000400 1v000307e80b800000 1v00030c00040003fc 1v0003000000000000
Frame 0494 : 1v000308f607350a80 1v00030400100005ed 1v0003000004000400 1v0003000000000400 1v0003000000000000 1v000300720b7c0000 1v0003100000001554 1v0003000000000000
Frame 0495 : 1v0003f94a0746007c 1v000304001000ffc4 1v0003040004000400 1v0003000000000000 1v0003000000000000 1v00030363025e0000 1v00031000000003fc 1v0003000000000000
Frame 0496 : 1v00030b6905b50cd6 1v0003040010000806 1v0003040004000000 1v0003000000000400 1v0003000000000000 1v000302b604cf0000 1v0003100000000834 1v0003000000000000
Frame 0497 : 1v000316f9fdcf170d 1v000304001000076a 1v0003040004000000 1v0003000004000000 1v0003000000000000 1v000301e9019f0000 1v0003100000000b7c 1v0003000000000000
Frame 0498 : 1v0003f97b074601d5 1v000304001000014e 1v0003040004000400 1v0003000000000000 1v0003000000000000 1v00030363025e0000 1v00031000000003fc 1v0003000000000000
Frame 0499 : 1v0003090f03f70fd8 1v0003040010000f08 1v0003000004000000 1v0003000004000400 1v0003000000000000 1v0003013705070000 1v0003100000002f58 1v0003000000000000
Frame 0500 : 1v00030972014e0a39 1v0003040018000348 1v0003000000000000 1v0003040000000000 1v0003040004000400 1v0003106c097d0400 1v000304001400012c 1v0003000100010001
Frame 0501 : 1v0003fd7bfcf80109 1v000304001800feed 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v0003064609700000 1v000318000000003c 1v0003000100010001
Frame 0528 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0529 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0530 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0531 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0532 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0533 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0534 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0535 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0536 : 1v000312f60072131d 1v00030400180005ff 1v0003000000000400 1v0003040000000000 1v0003040004000400 1v000309b500520000 1v00030800100001e0 1v0003000100010001
Frame 0537 : 1v0003165d06351666 1v0003040010000380 1v0003040000000400 1v0003000004000000 1v0003000000000000 1v000302f405e00000 1v00031000000011d0 1v0003000000000000
Frame 0538 : 1v000306c3008007d4 1v0003040018000202 1v0003000004000400 1v0003040000000000 1v0003040000000400 1v000308da09a80000 1v00030c000c001068 1v0003000100010001
Frame 0539 : 1v00030b5706ad0b73 1v000304001000fd01 1v0003040000000400 1v0003000004000000 1v0003000000000000 1v00030095063d0000 1v0003100000001b6c 1v0003000000000000
Frame 0540 : 1v0003046101f306ff 1v0003040014000410 1v0003000000000400 1v0003000000000000 1v0003000004000400 1v00030d2907ef0400 1v000308000c000a50 1v0003000100010001
Frame 0541 : 1v0003137f05dc14e3 1v0003040010000fff 1v0003040004000000 1v0003000004000000 1v0003000000000000 1v0003051009560000 1v00031000000036d8 1v0003000000000000
Frame 0542 : 1v000304d2fdcf109c 1v0003000010001065 1v0003040004000400 1v0003000004000000 1v0003000000000000 1v0003024e0a030000 1v0003100000001ab8 1v0003000000000000
Frame 0543 : 1v00030268f9e1049a 1v0003040014000129 1v0003040004000400 1v0003000000000400 1v0003000000000000 1v0003034305ec0000 1v0003140000001464 1v0003000100010001
Frame 0576 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0577 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0578 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0579 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0580 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0581 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0582 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0583 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0584 : 1v0003fe65fce605c4 1v0003040018000514 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v0003014408de0000 1v000318000000102c 1v0003000100010001
Frame 0585 : 1v0003073603720b94 1v00030400100009f1 1v0003040004000400 1v0003000000000000 1v0003000000000000 1v000300a708a60000 1v000310000000201c 1v0003000000000000
Frame 0586 : 1v000301f203330836 1v0003040018000746 1v0003000004000400 1v0003040000000000 1v0003000004000400 1v000306e40aee0000 1v00030c000c0011d0 1v0003000100010001
Frame 0587 : 1v000318d3011c18d8 1v0003040010000388 1v0003000000000400 1v0003040000000000 1v0003000000000400 1v0003083808300000 1v0003080008000e88 1v0003000000000000
Frame 0624 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0625 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0626 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0627 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0628 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0629 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0630 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0631 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0632 : 1v00030dd700720f6f 1v0003040014000afa 1v0003000004000400 1v0003040000000000 1v0003000000000400 1v000308a40b6d0000 1v00030c00080002d0 1v0003000000000000
Frame 0633 : 1v000300b4ffc10522 1v0003040018000388 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v000303940a0d0000 1v00031800000014dc 1v0003000100010001
Frame 0672 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0673 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0674 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0675 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0676 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0677 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0678 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0679 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0680 : 1v0003010102950707 1v0003040018000606 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v0003037a09780000 1v0003180000000474 1v0003000100010001
Frame 0681 : 1v00030932ffd509c6 1v00030400180001c6 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v000301dc00740000 1v0003180000000e10 1v0003000000000000
Frame 0682 : 1v0003144bfc5b14ac 1v0003040014000b09 1v0003040000000400 1v0003000004000400 1v0003000000000000 1v000301f400f80000 1v0003140000000a50 1v0003000000000000
Frame 0683 : 1v0003fc9500f2065f 1v0003040014000603 1v0003000004000400 1v0003000004000400 1v0003000000000000 1v000302980b650000 1v00031400000009d8 1v0003000100010001
Frame 0684 : 1v000314e3052316a1 1v0003040018001278 1v0003000000000400 1v0003000000000000 1v0003040004000400 1v00030ea2095e0400 1v0003080010000564 1v0003000000000000
Frame 0685 : 1v0003fb52ffea0552 1v00030400180004fb 1v0003000004000400 1v0003040000000000 1v0003000004000400 1v000308ac09670000 1v00030c000c000e88 1v0003000100010001
Frame 0686 : 1v0003ff30fe8a026b 1v0003000010000010 1v0003040004000400 1v0003000000000400 1v0003000000000000 1v000304cc099e0000 1v00031000000019c8 1v0003000100010001
Frame 0687 : 1v000315780523170a 1v000304001800128a 1v0003000000000400 1v0003000000000000 1v0003040004000400 1v00030ea309630400 1v0003080010000564 1v0003000000000000
Frame 0688 : 1v000302f4fdde06b7 1v00030400180004bc 1v0003040004000400 1v0003000004000400 1v0003000000000000 1v0003039009bc0000 1v00031800000012c0 1v0003000100010001
Frame 0689 : 1v00030d1603d40e78 1v000304001000098d 1v0003040004000400 1v0003000000000000 1v0003000000000000 1v000303ee09f30000 1v0003100000000654 1v0003000000000000
Frame 0690 : 1v0003131e027a1426 1v0003040010000e3a 1v0003000004000000 1v0003040000000000 1v0003000000000400 1v000306b404720000 1v00030800080035e8 1v0003000000000000
Frame 0691 : 1v00030b9cfe6e0c58 1v0003040018000531 1v0003000000000400 1v0003000000000000 1v0003040004000400 1v00030b7a07130400 1v0003080010000b40 1v0003000100010001
Frame 0720 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0721 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0722 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
Frame 0723 : 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000 0v0000000000000000
